gene_short_name,NIL_6h_FPKM,NIL_12h_FPKM,NIL_24h_FPKM
FOX2,54.3911,17.5412,110.314
TOF2,19.3047,12.7622,28.5466
YKR011C,113.828,124.547,124.063
YPT52,499.459,668.424,485.705
YKR015C,27.573,18.2196,44.9113
HEL1,30.2071,16.6794,50.583
YKR018C,130.38,62.0203,229.132
IRS4,32.7534,31.1935,41.7563
NTR2,46.0749,50.7767,46.0387
DBP7,36.8768,48.4846,23.7964
GCN3,72.3564,106.952,35.1686
SET3,55.6477,64.9323,58.4684
SPO14,21.2701,18.7915,27.5616
CAF4,83.334,87.0421,96.519
SPC34,53.1684,68.1368,46.6739
KAE1,127.022,102.366,167.483
tD(GUC)K,0,0,0
SHB17,275.477,442.754,106.922
YKR045C,24.2463,20.1211,32.2151
PET10,890.012,617.043,1439.81
NAP1,288.036,345.249,273.183
FMP46,243.847,99.965,476.328
MRS4,38.6843,40.2668,43.2014
YSR3,46.8718,47.9512,55.5173
DYN1,10.1588,5.2937,17.2871
snR42,8.13639,5.67622,10.6883
LAS1,60.8682,65.8256,69.125
PAM17,154.889,147.257,175.609
CCP1,266.305,328.671,272.811
BET3,285.023,383.17,240.383
DRE2,286.027,326.813,247.52
SIS2,118.929,92.5966,167.208
YKR075C,36.4081,28.1333,54.0852
TRZ1,28.4017,33.1486,22.3078
RPF2,144.226,203.988,76.3028
DAD2,81.2759,120.476,53.8635
HBS1,77.0206,100.44,64.7147
MRPL20,111.775,87.8058,125.064
OMA1,71.0163,75.28,80.1477
TVP38,111.008,134.739,105.367
TGL4,49.3099,42.0102,68.7085
SRP40,127.32,171.57,75.5838
RPL40B,1045.35,1038.85,447.708
UBP11,23.897,11.5291,42.5557
SKG1,164.128,187.103,175.779
VBA5,15.9111,10.8012,24.2553
YLL066W-B,0.922778,0,2.2806
MMP1,41.2745,8.69917,62.1561
YLL058W,54.6991,48.5434,75.619
YCT1,106.01,118.003,127.14
LDB18,77.8828,56.5072,104.719
FPS1,76.6627,81.2016,80.4962
GRC3,50.4501,74.0342,35.2589
IRC19,33.0675,35.9009,36.4133
FRA1,181.388,134.521,279.108
TPO1,144.81,177.654,110.443
ISA1,594.666,319.503,1056.88
HSP104,310.264,72.2109,650.028
tP(UGG)L,0,0,0
PAU17,15.4482,9.82631,23.2888
SPA2,50.4261,55.2502,51.6695
SDC25,10.7324,8.53936,16.0256
SDC25,30.5589,22.7799,47.003
BPT1,50.0073,27.5483,84.8889
EMC6,161.164,194.113,95.5305
YEH1,55.4907,55.3681,51.3322
SOF1,76.4206,103.21,47.0435
DRS1,59.3934,81.0272,32.489
YLL006W-A,0.509196,1.1417,0
MMM1,55.9167,67.6855,59.5568
ORC3,32.5311,47.9957,21.2483
SFI1,42.8585,40.5457,54.314
RTT109,20.6582,16.6244,23.4869
DNM1,75.1324,34.7992,131.971
SSL1,71.0438,55.294,97.8398
NSE1,70.5565,54.6483,101.349
RLP24,156.841,163.41,108.403
LOT6,51.6555,61.3742,53.483
GAT3,0.416062,0.338466,0.610316
BRE2,33.8468,25.6815,47.4039
MEU1,88.4093,99.0811,66.322
PSR2,48.8365,42.3842,58.7927
IRC25,57.9293,63.3435,53.795
SNF7,360.914,480.415,322.617
snR30,18.9079,5.87955,36.3884
YLR030W,26.3686,18.9276,40.24
YLR031W,41.1645,38.1874,56.7269
RAD5,46.0976,67.8311,34.2991
RSC58,88.4022,120.145,67.8542
RPS0B,1398.43,1817.03,448.324
IES3,71.5529,70.5851,84.0675
ERG3,605.037,580.043,613.013
MNL2,37.5537,34.887,44.9492
FRS1,238.634,314.211,150.366
RPL22A,876.531,814.797,187.342
BMT6,27.0169,28.8455,25.9559
PER33,161.978,209.076,130.07
SPC3,200.424,305.321,117.11
FYV7,86.8684,125.585,45.0375
LAM6,40.1377,30.0487,56.1128
RPL10,2946.88,3106,1230.7
FMP25,37.7031,24.4472,55.4344
SIC1,136.17,166.333,115.299
EMP46,35.9005,23.1734,58.3166
GAL2,8.95018,7.32537,12.0487
SMC4,27.4223,28.8719,31.6501
GAA1,54.2507,63.7672,54.9117
XDJ1,167.718,89.5479,294.887
GEP5,39.905,36.7716,47.9615
SUL2,92.1217,118.202,34.4035
KIN2,33.2537,31.3602,37.3357
MIM2,90.4735,97.0798,92.9747
ERG27,114.194,148.561,79.6293
LCL2,200.309,291.745,146.119
REX3,79.6833,92.8391,85.2568
snR6,12.4873,0,40.3524
AHP1,704.74,487.097,630.66
HOG1,171.86,169.759,173.075
tR(ACG)L,0,0,0
CFT2,35.5239,33.3952,41.8297
MSL5,33.1926,25.3194,44.4519
SRN2,84.8651,131.638,54.4942
YLR125W,16.877,9.5577,26.9847
DCN1,55.0569,56.0438,67.6601
DIP2,49.1851,67.0586,27.4468
CKI1,45.5467,31.9433,64.0749
PDC5,17.7685,12.1805,25.073
SLX4,26.777,29.4647,29.357
RKM5,27.0502,20.5582,37.6993
NHA1,41.5999,37.9503,48.2455
RRN5,23.9983,20.7173,30.2846
PUT1,43.5659,15.0251,86.3221
tD(GUC)L1,0,0,0
DPH6,34.9503,49.0828,24.1464
RMP1,124.287,213.436,58.5093
YLR146W-A,180.75,257.843,105.322
PEP3,29.5704,32.2937,31.7123
STM1,695.093,732.369,297.869
TAR1,0,0,0
RDN5-1,0,0,0
RDN5-2,0,0,0
YLR156W,0,0,0
RDN5-3,0,0,0
YLR157W-A,0,0,0
YLR157W-B,0,0,0
RDN5-4,0,0,0
YLR159W,0,0,0
RDN5-5,0,0,0
YLR161W,0,0,0
RDN5-6,0,0,0
YLR162W,0.741549,0,1.68935
RRT15,1.67384,1.41059,2.1366
SHH4,60.4082,54.1462,86.769
RPS31,2085.95,1096.22,619.84
YLR173W,38.3198,12.0626,75.8894
IDP2,463.841,6.12787,1101.78
CBF5,321.508,489.76,96.3479
YLR177W,52.2048,34.8225,82.7576
SAM1,311.286,111.006,315.916
SWI6,45.9455,55.0306,41.7971
RPL37A,796.801,531.184,238.977
EMG1,91.0094,107.035,37.1323
SKG3,9.74438,7.7528,13.1898
MDL1,75.2359,79.2624,80.3542
MMR1,77.1188,84.1171,82.5357
PEX13,86.5891,90.1903,102.304
PWP1,123.79,183.397,56.5513
NOP56,324.241,508.231,92.7712
YKE2,279.555,448.297,155.567
QRI5,267.17,236.427,304.118
ENT2,157.815,123.635,227.147
HRD3,41.6634,40.5781,51.3168
SEC13,269.907,351.126,205.748
CLB4,18.2944,19.2656,16.3511
FRE1,32.5256,21.345,37.9685
MSC3,82.0857,78.3311,106.325
CCC1,182.262,155.411,245.671
YLR224W,73.3621,90.0647,66.0788
BUR2,76.5826,89.0927,80.0738
YLR227W-B,11.8714,15.1719,8.62929
TOP3,8.19706,3.64735,14.3381
THI7,66.7062,52.561,93.397
FAR10,35.6286,44.1244,31.6766
VPS34,40.2422,40.3522,48.2415
CSC1,63.1073,59.6444,77.0299
GPN3,86.5851,137.27,44.7313
ERF2,37.352,33.1742,50.0616
tL(CAA)L,0,0,0
RCK2,135.414,124.928,176.103
YEF3,934.135,896.014,477.933
SSP120,312.602,453.431,237.637
SYM1,72.3109,62.4918,105.325
MCP2,70.6428,50.3548,92.6056
HAP1,38.0292,29.8112,54.7686
YLR256W-A,4.97393,4.97847,6.47872
YLR257W,219.961,213.51,273.88
GSY2,96.0758,87.6817,137.323
LCB5,44.303,49.8919,43.3272
RED1,14.5356,6.62908,25.7858
RPS28B,714.159,606.935,317.835
BOP2,732.486,128.179,1576.46
SEC22,141.984,210.844,73.1987
DCS1,208.022,164.427,312.471
YLR271W,31.3696,26.8885,41.2043
MCM5,47.8147,54.7807,43.8823
SMD2,342.057,484.383,284.656
YLR283W,46.7991,40.0569,64.2991
NNT1,147.03,201.916,104.007
GUF1,22.8832,17.5678,31.0244
YLR297W,64.5754,21.4122,129.443
ECM38,42.3535,13.3568,80.2594
EXG1,932.374,1765.82,176.603
HRI1,170.606,198.625,102.377
tL(UAG)L2,0,0,0
MET17,1317.94,1158.26,678.48
tI(AAU)L1,0,0,0
UBC12,50.4079,72.7254,37.7885
CDA1,4.4297,2.81079,7.2267
CDA2,16.2799,0.661697,38.8141
MRPL15,74.1089,66.8763,73.7405
NKP2,17.5319,7.98479,28.666
EST2,27.1238,31.0738,29.4356
MMS22,10.1546,9.39291,11.9673
PEX30,102.81,61.998,169.27
YLR326W,104.128,63.824,177.606
tX(XXX)L,0,0,0
NMA1,95.6343,108.228,90.1068
REC102,8.34004,7.74864,10.533
CHS5,137.31,129.117,160.371
MID2,283.434,396.356,232.677
tD(GUC)L2,0,0,0
tE(UUC)L,0,0,0
NUP2,142.598,170.383,133.033
RPP0,1050.79,1182.97,491.21
SPO77,5.03203,6.48106,4.13218
FKS1,142.802,177.113,105.439
YLR342W-A,0.665098,0.73142,0
GAS2,4.05605,1.97522,4.82622
TRR4,0,0,0
RPL26A,1401.82,1507.01,639.868
YLR345W,102.955,38.2709,196.692
ORM2,256.898,242.524,340.755
YLR352W,38.5514,28.6836,56.821
BUD8,39.7435,43.7142,43.2887
ATG33,386.454,436,449.296
RSC2,42.6394,42.7497,48.6877
ADE13,822.72,411.634,1201.39
VPS38,33.4138,36.1632,34.6855
STE11,62.3273,77.8602,60.7171
YLR363W-A,195.335,274.865,105.819
GRX8,111.489,105.579,90.8145
RPS22B,202.85,156.169,46.1981
snR44,5.82375,2.90985,10.5895
MDM30,44.5873,41.3607,55.8777
SSQ1,70.3729,82.5841,70.2163
ROM2,22.0992,11.6519,35.4899
ELO3,247.251,235.533,97.4724
STP3,103.586,68.4385,151.677
tK(UUU)L,0,0,0
CSR1,64.1369,73.3555,59.4498
CTF3,22.6695,20.1312,26.3319
SMC6,21.1604,20.9257,24.4506
VAC14,27.6823,18.6182,40.2226
RPS29A,1635.48,2319.12,540.281
snR34,11.147,3.05,22.4864
ECM19,186.641,139.882,275.488
CCW14,1556.06,2463.36,1017.61
ATP10,49.0426,26.8227,81.5106
CST9,51.1555,32.4585,82.2128
SFP1,103.822,79.5706,148.81
SEI1,36.5241,47.1884,31.2606
DUS4,27.2559,23.3319,26.1997
YLR407W,88.0588,79.3423,109.994
VIP1,49.1125,48.248,56.6518
YLR410W-B,0.326365,0.383234,0.316517
CTR3,183.398,51.2828,356.011
BER1,106.948,123.036,103.616
INA1,56.8838,84.0101,19.1047
VPS36,33.2179,25.2394,47.956
YLR419W,19.8482,21.8804,18.5419
URA4,541.544,904.909,314.491
DCK1,18.1302,11.6939,28.0862
SPP382,18.6658,24.7453,14.7416
TUS1,19.4158,17.4483,25.2898
TDA5,46.3557,50.5217,49.5387
MAG2,55.3424,56.695,59.8566
CRN1,170.674,237.375,125.985
SEN1,21.385,12.9903,29.7788
IMD3,183.739,131.274,155.203
TSR2,128.739,214.85,43.1282
CAR2,36.3164,9.1704,75.3636
MRPL4,64.4522,31.0295,105.85
ECM7,61.8567,83.089,50.7983
GMC2,1.00315,0.806551,1.58872
YLR446W,22.9624,22.9999,25.5555
RPL6B,524.069,566.969,210.804
FPR4,112.455,147.021,74.4941
HMG2,51.1433,27.0458,89.9583
LEU3,45.3788,50.8859,46.9743
FMP27,18.7818,12.3031,29.2698
PDP3,50.0158,54.5623,50.4366
YLR456W,72.0224,111.974,49.4493
GAB1,118.643,152.27,106.209
PAU4,11.2402,11.3767,9.82178
YLR462W,0.843039,0.326236,1.22582
YLR464W,0,0,0
YRF1-4,1.86252,0.732319,3.0826
YRF1-5,0,0,0
YLL067C,0.0146261,0.0158097,0.00870115
YLL066C,0.00496627,0,0.0124786
PAU18,0,0,0
AYT1,0,0,0
MHT1,18.2856,6.77064,13.7653
GTT2,33.795,36.1636,39.0109
JLP1,14.8538,13.1181,20.0838
YLL056C,25.0672,7.08304,52.4851
YLL054C,13.0875,8.97395,18.3535
YLL053C,46.1246,49.9979,43.4666
AQY2,34.4688,35.8558,35.3696
FRE6,76.503,77.625,91.6625
COF1,660.7,680.734,515.03
YBT1,107.266,101.646,135.002
RNP1,28.3421,46.6639,19.9861
RPL8B,1496.7,1718.51,447.596
ATG10,15.6728,14.4292,16.2266
SDH2,1033.4,129.165,2282.05
VPS13,13.6561,9.96183,19.574
UBI4,575.043,301.229,1027.61
ENT4,32.7393,33.042,36.2331
PRP19,51.8525,64.6693,38.9369
RIX7,33.0743,45.5384,16.7777
YLL032C,27.555,26.7939,34.4068
GPI13,58.128,48.7253,71.2526
SSA2,388.406,213.934,249.942
POM33,141.549,147.612,177.399
HIF1,53.3932,33.1666,82.6968
KNS1,166.807,66.6485,322.823
COX19,66.4986,20.2534,131.122
DPS1,488.508,543.56,529.866
PUF3,17.6047,10.0606,28.9011
PSR1,22.8265,24.9896,23.7692
COX17,356.128,227.304,488.693
LMO1,24.6824,33.3276,22.0584
SPO75,29.4284,12.4892,55.2293
YLR001C,50.501,37.1264,73.811
NOC3,43.3613,62.2328,23.6549
CMS1,106.238,137.178,87.6113
THI73,24.0235,18.6142,36.8674
SSK1,35.1978,39.9948,34.0108
PAM18,139.397,147.859,131.277
TEN1,17.2893,13.9253,23.6593
tS(AGA)L,0,0,0
YLR012C,27.8487,1.0573,67.0276
PPR1,14.7835,15.7294,13.6443
PML1,42.9045,38.7817,51.9383
POM34,116.337,162.978,91.2535
YEH2,60.7688,80.3723,45.626
SDO1,67.1531,77.9247,50.9326
IZH3,171.487,155.578,233.398
UBR2,7.09518,3.67696,11.7743
SED5,63.8481,84.2102,48.7016
AAT2,1166.27,859.645,1739.24
ADE16,147.815,111.955,188.78
RPL15A,1544.81,1626.31,538.776
SMF3,120.832,107.256,158.195
MLH2,19.1846,13.244,29.8543
tA(UGC)L,0,0,0
YLR035C-A,0.0124602,0.0130962,0.00549965
YLR036C,16.007,10.256,25.8434
PAU23,14.9622,9.24375,24.6153
COX12,592.586,289.554,1021.78
RIC1,28.1909,27.72,33.1057
AFB1,39.8909,62.0966,24.5534
YLR042C,84.6225,148.383,38.6872
TRX1,773.588,1067.82,420.031
PDC1,1746.56,1508.47,228.684
STU2,40.083,39.1952,44.263
YLR046C,25.1676,26.9928,28.3625
FRE8,24.6273,23.4165,29.7183
YLR049C,35.2777,38.2729,29.2485
YLR050C,196.222,230.015,183.85
FCF2,158.73,254.332,76.9607
YLR053C,487.659,370.187,778.794
OSW2,3.4079,4.00402,3.51272
SPT8,34.0304,32.143,39.7587
SHM2,1759.14,1276.69,2111.78
REX2,64.5744,72.5323,64.6018
ENV10,144.048,226.2,59.5513
PET309,20.1211,16.126,25.5748
MEF1,63.6788,47.4745,79.1678
XYL2,17.5875,15.1861,23.4891
RGR1,31.2353,34.8082,31.1182
RFU1,47.8388,54.0305,41.379
BUD20,104.138,85.6359,101.792
BOS1,47.1005,52.4861,43.8241
SRL2,23.676,28.4171,21.2557
EMP70,100.901,125.14,69.4195
RAX2,35.5865,46.6454,26.8256
ARP6,75.4368,91.5705,76.3586
CSF1,6.72332,4.90902,9.3832
ALT1,342.844,300.187,491.349
NYV1,262.975,305.629,285.515
GIS3,61.3549,40.3796,102.012
IOC2,66.1674,85.4306,57.8397
HRT3,64.3247,62.3754,79.1806
CHA4,23.0046,18.5992,32.3406
ICT1,29.8936,31.4775,31.3711
APC9,40.4906,33.8245,55.8422
CDC45,20.5143,21.2338,19.6735
SEN2,29.538,22.971,33.8569
snR79,0,0,0
MDN1,12.4064,9.28521,12.4795
YLR108C,63.635,84.0673,41.7596
CCW12,5496.46,6376.54,2516.05
AVL9,58.5123,49.672,73.7485
CLF1,68.4597,81.6427,69.9965
APT1,58.5022,53.2224,71.8549
YPS1,68.899,53.6357,93.631
YPS3,43.9852,41.4332,52.9145
YLR126C,51.4734,60.3137,48.4397
APC2,24.3172,29.1623,23.8803
ZRT2,209.408,145.525,286.897
ACE2,34.8391,33.5659,40.1855
USB1,29.5407,20.0909,41.4671
TIS11,5.4247,6.63084,4.25012
SLS1,27.1528,22.7056,34.5381
ACF2,37.591,47.5468,35.5844
SPE4,33.4711,35.4827,22.0952
SMD3,145.059,184.156,115.53
YLR149C,155.849,48.5623,320.165
PCD1,35.8716,33.5207,46.0758
YLR152C,184.683,168.233,263.435
ACS2,704.572,450.382,1052.32
RNH203,140.058,130.363,173.08
tQ(UUG)L,0,0,0
RDN37-1,0,0,0
YLR154C-G,0,0,0
YLR154C-G,0,0,0
YLR154C-G,0,0,0
ITS2-2,0,0,0
RDN58-2,0,0,0
ITS1-2,0,0,0
RDN18-2,0,0,0
ETS1-2,0,0,0
YLR154C-H,0,0,0
ASP3-1,0,0,0
YLR156C-A,0,0,0
ASP3-2,0,0,0
YLR157C-B,0.00768992,0.0143236,0.00494124
YLR157C-C,0,0,0
ASP3-3,0,0,0
YLR159C-A,0,0,0
ASP3-4,0,0,0
MAS1,175.024,203.658,179.492
PUS5,30.8747,24.3973,44.3072
SEC10,52.6047,64.2012,52.431
UPS2,340.913,185.305,582.669
APS1,97.82,107.603,97.8413
DPH5,89.0626,67.9045,88.0392
RFX1,11.2735,8.64477,15.7128
TFS1,142.486,62.5894,269.53
YLR179C,169.708,140.226,143.725
VTA1,75.5614,80.1066,80.1089
TOS4,30.8072,31.1979,22.3673
ATG26,64.4378,54.3613,92.4571
HCR1,330.753,438.586,246.6
UPS1,359.196,401.861,408.105
YLR194C,138.721,187.013,96.7568
NMT1,108.335,129.253,96.9347
PBA1,122.777,144.32,117.882
COQ9,145.84,112.669,215.831
MSS51,117.027,71.0683,181.47
HMX1,304.789,505.803,196.5
PNP1,58.3378,33.3448,78.4491
ATG38,169.474,175.74,212.497
TUB4,61.8095,64.0476,62.704
CRR1,5.50004,4.19605,7.24231
CDC123,34.1753,30.63,36.0146
CPR6,299.993,282.879,345.694
COA4,34.3422,23.2256,49.4198
RSA3,153.638,226.671,84.1932
UTP13,43.4436,57.3584,22.4065
IFH1,69.8364,119.815,32.9333
YLR225C,135.512,242.115,59.3421
ADY4,34.4565,35.116,39.1366
tL(UAG)L1,0,0,0
ECM22,52.4566,21.316,95.4428
CDC42,225.069,242.867,176.837
tI(UAU)L,0,0,0
BNA5,60.9899,70.2313,59.113
EST1,24.3351,12.3971,41.1178
LIP2,81.3402,81.415,95.8482
ARV1,40.3306,36.0424,50.9759
MAP1,295.526,427.479,165.614
CDD1,34.1418,45.45,26.2036
IRC20,29.5374,16.469,48.3147
NDL1,75.6538,80.1128,89.3104
tA(AGC)L,0,0,0
HSP60,507.044,318.38,712.796
VPS63,25.0472,40.6022,18.6084
YPT6,138.272,174.405,114.987
TMA7,690.464,825.173,332.532
YLR264C-A,239.888,294.74,185.433
NEJ1,25.5202,28.5676,24.6037
PDR8,122.328,58.0394,232.947
YCS4,19.2152,17.7392,22.2806
tV(AAC)L,0,0,0
PIG1,23.4151,21.7318,31.1742
DBP9,106.743,130.349,85.3641
YSH1,28.0566,31.2677,26.2997
YLR278C,44.3218,42.7206,54.6421
YLR281C,39.0773,7.62341,79.6204
ECI1,42.8981,20.1213,78.6303
YLR285C-A,15.0467,12.2824,14.2082
CTS1,471.452,735.675,152.294
YLR287C,62.9763,69.17,55.5231
RPS30A,4179.2,5579.47,2010.29
MEC3,24.968,19.5545,33.0784
COQ11,205.772,305.822,170.012
GCD7,81.1,92.8302,71.3574
SEC72,263.812,388.195,184.241
GSP1,437.348,492.139,281.572
ATP14,958.485,449.447,1687.41
YHC1,108.686,126.382,105.379
ACO1,1111.96,306.038,2165.04
STT4,21.5256,14.1698,29.6319
YLR307C-A,3890.7,180.571,9221.99
IMH1,47.9694,45.6989,58.1185
CDC25,50.8693,52.9635,58.6648
ATG39,137.47,14.1188,314.448
SPH1,21.0638,19.7629,24.6139
CDC3,130.911,121.126,147.05
TAD3,64.1793,68.5454,65.5485
BUD6,32.2381,34.3046,35.1563
SFH1,58.3432,71.2221,50.398
CWC24,51.6982,37.132,73.863
RPL38,1111.98,948.197,204.94
TMA10,1584.37,73.24,3675.22
snR61,0,0,0
snR55,0,0,0
snR57,0,0,0
RPS25B,591.913,339.302,306.122
SGD1,30.8598,35.8075,26.3972
VRP1,56.3782,54.0868,69.455
YLR346C,20.5852,6.47482,41.527
KAP95,54.8224,38.0813,71.3232
DIC1,123.497,157.712,101.941
NIT3,213.8,234.224,214.504
TAL1,569.709,642.852,276.916
ILV5,1448.28,942.302,1315.44
YLR358C,109.8,111.774,123.576
DCR2,29.5132,23.3363,40.6499
YLR361C-A,104.953,83.5587,138.755
NMD4,62.8169,91.8751,49.0215
ARC18,307.368,387.043,284.592
VID22,40.3538,36.9513,48.2513
PSY3,36.8065,50.999,28.4013
FBP1,294.054,13.0889,689.422
SEC61,214.862,196.876,247.533
NAM2,26.0503,13.0238,37.7815
IKI3,50.3771,39.4266,64.5266
SWC7,10.6703,7.54296,16.3109
REH1,270.271,344.369,259.121
STE23,64.5126,59.3521,80.0076
ART10,49.1474,40.4252,69.4263
COX8,327.544,107.692,565.455
VPS33,54.925,52.0292,70.7783
AFG2,24.425,24.5686,21.0268
SKI2,37.151,41.267,37.4726
BDF1,77.3026,69.8179,83.0671
DUS3,59.0078,87.4768,29.9253
RPL31B,585.38,325.692,175.069
YLR406C-A,4.51902,1.35228,8.25021
BLS1,80.6078,69.1203,112.525
UTP21,42.2031,46.0938,28.6059
YLR412C-A,1.96612,2.54005,1.07397
PUN1,232.456,396.051,129.763
YLR415C,2.65334,1.25725,5.32183
CDC73,84.3644,124.467,60.7964
tL(UAA)L,0,0,0
RPN13,302.106,320.944,315.375
ATG17,20.6146,16.6656,28.8564
tN(GUU)L,0,0,0
ATG23,36.7816,20.9339,60.9512
CNA1,78.8051,101.092,72.6958
ECM30,23.9837,15.4169,34.6356
DIF1,63.7342,62.6933,64.6144
LSM3,179.81,196.461,168.845
SEC39,28.4926,21.3052,38.9231
RPS1A,1083.42,1180.4,430.249
SIR3,32.2185,41.5268,28.2467
VMA6,354.45,472.907,265.779
SST2,72.2297,108.804,40.2266
RIF2,18.6923,17.2167,24.7151
tI(AAU)L2,0,0,0
NBP1,38.056,41.4366,39.9555
YLR460C,30.8709,33.8838,18.439
COS3,0,0,0
YML131W,274.072,387.755,243.922
RSC9,55.1818,63.9705,45.9639
GTR1,68.3673,61.163,78.4883
YML119W,104.43,124.125,112.384
NGL3,14.2971,9.76744,23.1909
NAB6,74.7728,77.3508,86.1707
ATR1,365.38,394.862,403.289
DAT1,77.4158,107.2,54.6404
CTK3,62.2008,73.1003,54.6719
BUL2,23.0502,22.5,24.7689
ZDS2,28.1198,16.4757,43.8526
YML108W,114.809,146.303,89.7245
URA5,304.82,410.263,142.111
CAC2,45.6281,33.9073,62.8106
YML100W-A,3.59288,1.37971,4.37281
TSL1,82.2941,31.4,163.862
TAF13,288.981,340.028,300.876
YML096W,51.3239,66.6958,41.3425
GIM5,146.977,178.058,124.963
UTP14,62.0229,91.9439,30.2316
ZOD1,0,0,0
UFO1,40.5573,33.7166,47.5153
YML082W,26.4304,24.7617,26.5613
TDA9,38.8105,26.8474,55.196
DUS1,66.9645,94.871,42.1028
YML079W,152.075,161.748,157.427
CPR3,256.125,260.275,273.47
BET5,67.7867,73.7562,52.8669
DAK1,200.626,234.508,205.936
POB3,190.816,258.939,146.757
ITT1,48.8813,73.9246,37.0083
ORC1,22.4023,13.0298,32.4105
RPS1B,1263.35,1356.4,473.928
OGG1,19.4898,15.6571,20.7677
HUG1,22.1499,43.5118,4.66054
SML1,936.054,1447.9,572.159
CMP2,72.8414,67.1896,91.4293
SPC2,131.988,151.184,120.584
SUP5,0,0,0
SUR7,338.64,489.396,214.687
GAL80,72.6124,67.7244,89.5929
AIM32,25.576,22.2609,32.0229
GSF2,362.332,451.275,316.127
PRP39,33.053,35.4164,30.2136
YML045W,0.00401074,0.00922693,0
CAT2,714.762,43.9913,1664.04
YML039W,0.0427592,0.0542889,0.0463549
CGI121,92.0138,145.406,49.356
SRC1,46.0247,29.8938,69.9835
NDC1,88.7987,85.6642,98.7246
RCF1,197.274,106.956,326.726
USA1,38.0413,37.5728,44.6425
TSA1,1275.4,1407.02,1041.76
YOX1,42.5315,60.5901,26.1918
RPS17A,898.086,888.196,276.385
APT1,127.814,135.805,75.8607
YML020W,37.0509,35.0166,45.9196
OST6,68.9505,85.5591,52.024
PSP2,44.4487,39.4104,54.9933
TRM9,75.2475,80.2715,78.2619
UBX2,65.9826,45.7256,102.299
ERV25,261.436,274.403,222.804
SPT5,80.5089,87.0167,79.4883
YAP1,181.508,116.84,275.412
TRM12,93.4318,71.8382,146
YML003W,18.4073,15.8951,25.9421
YML002W,47.6235,32.9235,74.1254
YPT7,206.575,273.275,150.31
MIX17,1098.18,970.568,1465.88
AIM34,39.6845,30.4959,50.9222
MVP1,83.7069,84.8767,96.4905
TAF4,150.469,194.58,125.883
ADI1,283.814,346.551,289.727
YMR010W,100.583,83.2586,128.61
HXT2,110.414,89.5104,133.803
tE(UUC)M,0,0,0
CLU1,105.266,67.3101,144.953
snR78,0,0,0
snR77,0,0,0
snR76,0,0,0
snR75,0,0,0
snR74,0,0,0
snR73,0,0,0
snR72,35.1529,20.737,31.6117
BUD22,109.91,168.555,63.2131
SPO20,11.2569,17.2833,8.4071
YMR018W,9.23562,3.93125,17.1418
STB4,189.351,292.413,138.103
FMS1,48.0135,71.5969,35.3624
UBC7,161.252,162.549,168.738
MRPL3,79.9297,54.8584,97.3317
CSI1,18.5198,19.0732,21.7206
YMR027W,114.518,71.9481,178.156
TAP42,52.8887,62.3001,49.5617
RSF1,31.0386,24.1471,45.4843
HOF1,19.8298,26.3305,14.4375
YMR030W-A,4.10318,5.05741,4.40203
ARP9,87.1297,120.974,53.1589
IMP2,45.5776,33.772,70.2057
YET2,21.7305,4.14483,46.7856
tF(GAA)M,0,0,0
ARG80,261.021,251.283,327.683
MCM1,108.463,101.339,127.868
IOC4,46.7574,52.1808,45.8859
tH(GUG)M,0,0,0
CSM3,48.3491,53.2011,55.5581
FAR3,53.2773,66.7937,53.5797
STV1,71.4949,64.3291,88.0282
FET3,118.976,143.721,100.736
SEN15,82.6862,120.246,62.7319
RNA14,93.8065,91.8843,112.324
RIM9,49.1736,43.3347,67.0451
AEP1,90.2269,72.3813,130.291
KAR5,16.3285,17.5989,16.3715
SOV1,44.6364,67.7363,31.5195
AVO2,33.9169,27.4261,47.7061
NAT4,7.47467,1.3895,14.254
MOT3,75.5787,91.5215,72.5728
ABF2,345.923,419.829,306.77
RCO1,23.5313,23.1083,24.9195
SEC14,142.842,190.98,86.9556
ADH3,1003.91,634.32,1504.43
YMR084W,15.7487,5.97888,30.3111
YMR085W,24.4171,10.2636,45.8405
SEG1,72.8209,71.7717,92.5634
YMR087W,40.2983,31.6373,61.4022
YMR090W,101.313,80.0228,159.459
UTP15,72.9485,108.559,32.0619
CTF13,43.4275,30.0416,69.1899
SNZ1,4644.54,4406.6,6602.79
tD(GUC)M,0,0,0
MUB1,28.2421,16.2177,43.0555
YMR105W-A,32.8448,5.26962,70.8727
SPG4,1224.76,24.8353,2916.69
ILV2,867.19,727.011,1184.53
MYO5,26.9946,21.3538,33.1839
FOL3,38.0836,48.0253,30.9228
MGR3,76.6404,71.6631,99.1711
tL(CAA)M,0,0,0
ASI1,44.936,38.4307,58.4419
YMR122W-A,1111.97,1768.09,205.309
PKR1,428.782,628.299,284.682
EPO1,46.9448,57.3723,45.1143
STO1,96.3968,108.981,88.283
ECM16,32.3206,43.8511,23.5549
POM152,38.1332,36.8956,44.002
YMR130W,69.9901,80.6768,57.5576
REC114,28.191,7.18258,57.7068
ERG29,140.255,130.456,178.435
GAT2,206.155,198.475,267.392
CIN4,36.0174,25.391,53.9742
RIM11,127.704,81.5033,212.783
SIP5,54.6755,33.2963,90.1027
RPS16A,1013.8,954.85,364.526
YMR144W,41.9967,43.2647,45.2396
YMR147W,34.8952,24.6669,49.3466
OSW5,109.82,71.3531,168.032
