gene_short_name,NIL_6h_FPKM,NIL_12h_FPKM,NIL_24h_FPKM
IRC2,103.412,18.728,216.575
YDR115W,134.717,97.5161,156.261
APC4,26.196,25.1998,31.8591
YDR118W-A,29.5188,30.9165,32.2142
VBA4,51.6667,44.9509,55.3552
COX26,69.2848,101.488,54.0716
DPB4,101.197,133.353,80.2868
KIN1,39.1971,31.6062,54.9095
YDR124W,23.197,23.2489,25.569
SWF1,185.144,193.012,226.524
ARO1,265.685,129.51,464.05
MTC5,20.0392,18.7961,22.2343
RGP1,51.8408,47.7554,63.3489
HPR1,51.9698,45.5169,65.6486
MTQ2,92.2068,112.07,85.6737
TAF12,150.379,150.342,172.309
EKI1,43.3746,48.5862,40.1673
ALT2,83.8682,17.1352,178.22
PDS1,65.6913,76.3862,62.9908
YDR114C,1.66246,1.37867,2.09401
MRPL1,71.8556,59.5246,76.9771
TMA64,52.0527,62.7823,47.9677
TRM1,171.11,208.414,148.503
INO2,60.0167,53.3418,70.5341
ECM18,17.0118,13.0208,24.8795
SAC6,165.498,147.968,192.713
FIN1,47.9698,55.1754,47.2
YDR131C,33.8072,32.3761,42.2447
YDR132C,42.6126,42.8035,50.0322
YDR133C,562.417,840.422,375.104
YDR134C,4916.83,7446.74,3396.06
YCF1,56.0711,53.099,59.6674
VPS61,4.41291,3.47793,6.99368
RUB1,331.142,442.109,212.643
DOP1,25.1326,21.3578,32.5747
PEX7,62.965,62.8573,79.0994
SAN1,58.794,54.353,71.0053
MKC7,40.2333,43.6123,26.1004
SWI5,72.6191,103.564,50.9166
KGD2,325.29,72.7093,673.094
YDR149C,32.6006,4.91551,78.6857
YDL242W,23.2969,11.7279,38.7028
AAD4,108.742,62.873,188.053
-,0,0,0
YER097W,0.263598,0,0.482503
UBP9,26.9528,16.5779,43.2343
UBC6,220.425,294.939,168.916
-,31.4084,17.7457,30.2075
PRS2,105.632,98.6401,122.594
AST2,36.9189,22.725,57.6822
SSA4,191.483,119.968,323.2
RTT105,81.8743,91.6577,89.4822
MAM1,2.09262,3.2682,1.22785
YER107W-A,53.1004,51.8347,52.988
LSM4,195.258,219.41,171.546
RPL23B,961.857,794.581,260.014
SCS2,290.231,322.571,271.504
YER121W,12.6766,7.04801,19.8994
NUP157,57.413,63.1078,58.5377
GLE2,53.6805,49.8789,55.2779
FLO8,21.9735,23.8016,22.3252
KAP123,112.798,112.09,102.26
SWI4,26.4588,29.0953,26.8424
TMN3,31.5049,30.2799,29.589
BOI2,32.8193,28.9233,40.1161
SPR6,31.5229,28.6945,35.6289
SLX8,43.1416,35.8994,59.4294
SHO1,69.4168,55.0665,77.8004
AVT6,92.6131,59.4603,151.303
YER119C-A,8.60489,5.81912,5.37277
YCK3,119.722,136.893,124.886
RSP5,108.837,80.7187,140.862
LCP5,97.5787,133.989,60.9583
VFA1,167.646,205.163,166.503
SAK1,55.0977,43.3533,74.9684
RPS26B,561.192,563.008,93.4119
SNR4,136.473,98.5876,165.294
GLC7,331.994,305.511,362.616
DSE1,106.905,179.669,41.3758
NSA2,246.559,395.055,99.8945
YER130C,46.5029,57.757,39.9947
PMD1,18.4534,24.5307,14.983
SNR52,0,0,0
-,0,0,0
YER133W-A,13.2462,15.5522,5.61229
-,0,0,0
GDI1,176.522,144.59,226.476
YER137W-A,87.6302,106.853,84.3919
SCR1,12.7661,7.78644,8.61165
-,0,0,0
YER134C,179.237,246.914,133.569
YER135C,11.6503,12.3775,14.1977
YER137C,20.7184,23.9347,17.9988
-,0,0,0
YER140W,22.8103,20.2021,26.1117
COX15,205.682,161.781,298.632
DDI1,99.7966,86.1026,122.043
LSM5,130.594,102.08,128.965
SPT15,168.006,191.532,134.359
YER148W-A,0.28469,0.196691,0
SPI1,955.89,92.019,2224.37
-,0,0,0
YER152W-A,94.7491,71.8613,129.658
OXA1,68.1827,56.3226,75.5248
COG3,43.4795,61.1803,31.374
RTR1,82.6676,102.268,79.4654
MAG1,72.3001,52.3247,101.174
UBP5,50.5133,35.0709,76.5928
FTR1,240.422,161.098,282.584
YER145C-A,14.0637,3.99513,15.6205
SCC4,31.7205,24.1053,45.82
YER147C-A,44.1727,46.8699,33.5751
PEA2,70.8042,95.5757,54.6112
UBP3,95.4376,103.76,93.7874
YER152C,40.6091,30.601,54.1744
PET122,22.9945,7.7828,44.4661
BEM2,32.7007,32.0703,33.6741
YER156C,164.298,210.816,101.033
-,0,0,0
YER158W-A,127.285,102.922,119.791
YER158C,67.051,29.9478,126.21
BUR6,467.548,472.519,520.903
-,0,0,0
THI2,10.9322,11.124,13.0166
YBR242W,194.387,246.571,176.33
GPX2,61.8414,64.6551,66.6721
RRT2,65.7444,89.7218,43.3779
SPO23,10.6921,12.1545,12.5723
MRPS5,48.6816,45.4122,50.3184
DUT1,153.162,188.055,87.4567
SRB6,93.8126,117.509,71.4861
MTC4,72.7384,95.9873,65.1454
POP4,102.431,130.54,95.6868
YBR259W,36.5968,34.7073,46.4113
SHM1,232.344,294.527,188.895
TSC10,57.1433,75.634,32.6085
REI1,39.6374,50.1488,21.7195
MRPL37,138.957,132.079,154.453
EFM2,28.4987,31.153,25.0724
CHK1,47.2859,48.751,53.0572
DPB3,70.2058,40.283,108.423
PAF1,210.541,291.661,156.11
MRPL27,96.9513,102.773,89.8955
YBR284W,9.19686,4.53823,15.1597
YBR285W,28.1845,18.6674,46.371
APE3,661.94,638.407,809.601
YBR287W,111.497,147.936,87.1004
SNF5,38.8711,54.9319,28.2141
BSD2,94.6547,84.4158,112.787
VBA2,82.7536,67.7227,116.277
SUL1,54.5034,35.5647,42.2239
PCA1,10.9278,10.1173,13.4516
MAL33,128.514,30.3784,273.865
MAL32,188.543,18.378,437.655
YBR241C,65.2841,59.638,90.8769
ALG7,52.0062,39.2739,59.5202
ISW1,38.2973,42.0323,35.4179
ENP1,49.563,46.2952,39.1199
HIS7,755.273,926.164,751.631
ARO4,912.021,311.762,1529.83
TRS20,87.6836,129.675,50.7588
YBR255C-A,130.191,96.8523,182.559
RIB5,1203.89,1311.37,1402.78
SHG1,115.715,152.138,78.0132
RGD1,63.2159,81.7635,54.7106
TAE1,99.8264,131.593,66.0448
AIM5,379.457,334.738,495.78
YPT10,81.4739,102.86,73.0989
SLM6,241.316,355.466,150.169
FMP21,233.655,105.173,434.275
BIT2,20.5537,9.02149,35.6067
HSM3,62.8027,76.2907,62.852
UBX7,94.0429,109.553,95.882
RIF1,27.4637,27.303,30.7798
PPS1,70.4635,63.3722,87.264
YBR277C,3.60842,2.41771,4.36846
SAF1,51.8356,21.6952,97.8724
DUG2,30.8189,30.9942,28.2294
SSH1,218.806,238.079,178.245
APM3,57.9774,83.7752,37.96
CTP1,135.172,84.8086,93.6364
YBR292C,2.23958,1.41908,3.00882
PHO89,110.343,5.0467,253.28
YBR296C-A,33.5171,2.54185,69.3837
MAL31,175.475,21.6417,394.553
YBR298C-A,4.39312,0.349377,9.28941
YBR300C,13.7857,12.303,17.2444
YBR206W,83.9789,81.3947,81.7731
FTH1,120.887,116.501,146.374
YBR209W,2.35856,0.141677,5.08289
"DUR1,2",18.3249,16.9729,22.2307
-,0,0,0
AMN1,99.1327,138.64,42.4136
IFA38,209.364,291.823,121.325
CDC28,147.904,212.135,102.369
CSH1,34.0096,26.7644,41.5737
ICS2,66.4785,79.3511,62.7009
YPC1,106.548,120.006,131.033
YBR184W,3.94222,4.17315,4.0021
PCH2,6.00847,3.08102,9.15006
GDT1,103.274,68.347,86.3431
RPS9B,1158.23,918.053,203.638
YBR190W,8.46698,16.3085,1.55297
RPL21A,1245.05,1294.47,345.327
YBR191W-A,0,0,0
RIM2,47.4706,52.4311,40.1285
AIM4,82.923,91.3676,90.2544
KTR4,174.692,183.023,190.401
BEM1,147.656,114.06,221.563
YBR200W-A,1.5202,1.01384,3.21372
DER1,46.4235,48.5702,52.5314
MCM7,62.6199,73.8369,55.0379
COS111,25.2567,20.4569,37.1353
SMP1,11.8753,16.4466,8.84019
YBR182C-A,4.96127,5.20041,5.13139
MBA1,89.3746,58.7792,135.768
NTC20,82.0808,99.8959,77.4094
MED8,85.1914,112.405,75.7609
MSI1,24.6609,26.1686,21.2436
PGI1,622.056,827.783,211.999
YBR196C-A,1.21715,2.93084,0
YBR196C-B,10.0849,0,22.6275
YBR197C,92.4192,106.332,90.5779
TAF5,71.0347,87.5002,61.7702
YBR201C-A,119.753,89.1771,187.758
LDH1,48.7489,31.7528,74.5903
YBR221W-A,0,0,0
YBR223W-A,21.7058,11.8499,39.1215
YBR224W,7.45682,5.42937,11.5042
YBR225W,37.7169,35.426,49.1748
SLX1,78.1363,107.347,66.9052
YBR230W-A,320.637,406.481,286.423
PBP2,48.4313,44.6647,58.8158
DAD3,107.637,114.305,109.548
VHC1,26.1408,12.8162,44.2043
PRP5,75.5329,91.2384,79.0972
YBR219C,1.21E-07,1.91E-06,6.62E-08
YBR220C,119.696,35.9218,232.268
PDB1,622.626,484.773,859.876
PCS60,257.482,107.208,492.439
TDP1,17.0085,12.4142,24.4637
YBR226C,5.12E-08,1.23E-08,0.00463764
YBR226C,60.5077,77.1891,55.7152
MCX1,59.3677,105.346,20.0102
ROT2,77.4546,34.6902,138.48
OM14,1094.31,138.623,2540.32
LSR1,25.231,4.92178,52.6986
SWC5,38.5548,35.2731,42.0859
YBR232C,5.12139,4.62089,4.70137
ARC40,190.192,184.522,183.355
ABD1,118.93,171.745,87.4399
YBR238C,38.3043,67.7514,9.69265
ERT1,32.4155,39.7616,28.8278
-,0,0,0
ERV15,112.817,148.291,91.4512
NGR1,168.498,117.099,255.171
MET8,78.1886,94.9496,63.1243
SDS24,148.271,96.0608,247.073
HPC2,60.4124,70.9448,57.862
ATG12,59.172,59.2493,70.9808
AME1,49.0721,52.2724,53.7394
YBP1,49.3147,48.4912,57.2953
RMI1,148.249,63.2196,275.767
RAD1,51.6187,29.2693,84.8935
ECM23,0.572736,0.106725,1.2392
CTF19,65.4261,33.2795,117.628
SWI1,34.379,12.9468,61.2187
YPL014W,30.0168,31.3354,31.3552
RRP12,98.6229,126.903,68.3894
RET3,316.857,471.713,183.792
CHL1,27.7479,28.5148,29.8028
NCR1,45.0245,39.6464,60.8132
AEP3,33.6517,25.2811,50.2204
ULA1,39.6866,26.6489,62.9144
HAT1,109.266,160.633,77.1549
CIT3,423.67,120.939,881.728
PDH1,789.562,152.924,1718.5
MET12,88.9398,61.0652,133.866
ULP1,44.3054,50.4775,44.5026
VTC3,52.6867,46.7534,66.001
IRC15,70.3789,31.5051,134.755
HST2,85.5672,31.3764,156.128
MRPS16,274.67,262.726,314.384
TAF3,123.372,162.859,110.79
TAE2,85.1191,113.919,67.9741
TFC8,35.9887,34.3151,41.2951
LSP1,610.152,562.974,849.628
SNF8,106.693,114.041,130.227
-,0,0,0
GRX5,256.983,300.716,241.785
LEE1,143.142,16.9287,327.942
OAZ1,103.039,129.945,96.2373
ARL3,74.4822,101.844,48.5543
CAM1,233.162,192.354,322.747
SGF11,199.816,275.092,166.855
VPS16,43.8161,54.3001,39.9478
NOP4,81.4128,116.282,41.8128
YPL039W,65.3347,38.8678,106.57
YPL038W-A,1.56295,0.576651,3.39926
MET31,44.1525,57.0884,32.2095
PMA2,55.5011,26.8752,102.867
YPL034W,124.994,96.5078,179.876
TRM44,59.3342,82.7674,41.0598
SUV3,24.2613,17.0883,29.9474
ERG10,294.525,343.178,271.691
SMA1,7.97596,2.06418,17.1754
PDR12,51.8593,59.5713,36.3694
SUR1,93.8331,26.0807,168.942
LCL1,65.661,9.74408,142.739
LGE1,159.313,112.66,240.526
KTR6,165.989,213.652,135.781
MNN9,163.522,188.904,128.06
DIG1,105.569,92.3175,130.115
ELC1,79.7081,103.52,71.0737
YPL044C,0.423724,0.142431,0.137531
SSN3,28.2971,26.7051,29.5022
YPL041C,31.2685,36.9559,30.6435
ISM1,21.6245,13.173,30.8675
EGD1,870.741,1191.72,375.026
YPL035C,34.5153,40.8108,24.8686
SRL4,282.707,443.102,212.311
SVL3,66.7986,70.1296,61.6237
PHO85,99.5753,77.5199,128.477
SKS1,192.085,118.609,305.621
YPL025C,3.46486,1.79694,6.15334
BRO1,68.3903,68.5857,80.6943
RPS9A,190.79,95.2705,117.684
RPL21B,924.19,819.576,337.141
GPI2,31.8372,25.5297,42.7407
GCR1,38.5242,35.3531,34.0933
YTA6,56.4299,53.6671,68.7127
UBP16,27.5819,19.0014,38.7996
MUK1,63.143,61.1833,79.3642
RGL1,107.814,117.34,119.412
VPS28,86.5127,100.308,87.377
TIM50,122.519,100.721,142.723
YPL062W,2.64842,1.13452,4.38956
ALD6,570.44,314.667,750.191
MFM1,23.195,19.7123,32.2035
SEN54,25.1632,26.2356,24.234
MOT1,15.7949,11.846,18.5037
YPL080C,1.12669,0.712557,0.279706
ATP4,664.985,258.097,1210.81
YPL077C,32.48,32.8105,37.0285
YPL073C,0.076779,0,0
YPL071C,110.849,146.418,90.2404
BTS1,34.5659,39.7431,33.5302
YPL068C,17.8519,14.2752,22.8896
YPL067C,19.5907,16.7292,22.1709
CWC27,91.6458,93.6702,100.173
-,0,0,0
-,0,0,0
YPR012W,28.5328,12.2959,52.9609
YPR016W-A,5.469,2.53529,9.74649
RLF2,57.2372,77.765,46.2237
MCM4,53.3228,53.7615,58.9746
ATP20,603.578,335.947,1018.31
YME1,172.927,65.7879,311.602
YPR010C-A,2938.11,1084.36,5706.28
YPR011C,44.4756,33.9904,56.464
YPR013C,74.8037,83.0707,84.0041
YPR014C,28.7018,9.86859,57.8454
YPR015C,17.7434,11.2,29.1956
TIF6,287.172,324.126,217.529
DSS4,59.3677,54.5887,67.4721
AGC1,44.2701,44.1407,53.0822
YPR022C,50.9797,45.8086,64.3682
EAF3,223.404,53.9737,463.459
-,0,0,0
HAA1,111.792,103.229,144.173
SUT2,131.99,95.0328,188.689
YPR003C,35.6885,22.7202,56.649
AIM45,367.557,215.492,581.421
HAL1,99.5795,109.154,113.926
ICL2,206.182,22.0381,469.49
REC8,11.0842,3.73113,22.3388
YOP1,590.88,703.967,492.913
CSR2,40.4003,5.17668,89.0545
NTO1,31.9428,23.2513,45.6035
SRO7,32.8487,33.7479,36.3952
ARP7,77.7431,79.9993,67.4195
GLN1,1065.32,665.901,1270.52
VMA13,487.843,737.954,317.184
YPR036W-A,10383.7,5775.53,17776.9
IRC16,39.4616,26.5346,52.8436
YPR039W,5.52015,2.28978,10.698
TIP41,102.115,91.5112,137.525
TIF5,271.651,350.343,138.806
RPL43A,0.995977,0.185851,0
MCM16,84.0971,96.6516,87.8385
MSF1,34.3694,29.1184,42.8614
TAH18,94.9424,134.656,68.6567
MAK3,70.5168,73.5433,60.0884
SMK1,35.0551,24.4499,47.6294
SEC8,33.0328,45.1415,26.2067
TFB4,74.4597,96.0335,62.8161
BRR1,93.1183,96.2583,102.118
YMC1,297.44,384.375,281.26
FCY1,559.323,558.242,646.377
YPR064W,5.46175,4.95582,7.44494
ROX1,189.49,203.333,212.399
UBA3,19.3492,14.606,27.0859
ISA2,147.932,156.348,161.992
MED1,40.0955,52.0228,32.3905
YPR071W,42.9406,50.7734,37.0628
SUP16,0,0,0
NOT5,144.16,199.639,112.186
YPR074W-A,0,0,0
YPR076W,129.398,76.8485,203.873
MRL1,37.79,39.4111,41.3741
APL4,94.313,98.1657,102.878
HTS1,442.468,640.526,288.43
ERV2,20.4155,13.0601,24.0397
PUF2,17.3987,13.8187,23.7907
OPI11,975.02,804.126,276.723
THP3,84.5312,79.9534,108.845
ATG11,38.9185,25.6395,62.7621
YPR050C,0.601017,0,0
NHP6A,255.349,310.025,107.182
YPR053C,77.9603,61.9833,70.9585
YPR059C,428.031,541.081,419.142
ARO7,117.504,194.479,46.4419
JID1,81.6014,50.5537,141.122
YPR063C,247.903,264.419,231.671
HOS1,21.2186,18.2095,26.0306
SPE3,252.662,336.851,121.682
LTP1,144.253,149.294,152.127
TKL1,571.882,721.647,360.229
OPY2,163.209,100.578,259.133
YPR077C,1.69062,3.17768,0.355542
YPR078C,23.2944,41.015,12.499
ATH1,36.473,14.6268,68.5705
YPR027C,31.0851,12.4061,58.0737
VAC7,37.6601,32.1629,49.1899
MSG5,38.4757,38.303,42.3016
COX5A,1325.32,790.585,2241.65
COG5,58.1201,68.7535,55.8811
ALG11,79.0935,80.7743,88.5131
YNL046W,119.993,102.796,159.874
LAP2,92.7915,82.6188,129.553
YIP3,115.762,138.512,56.9145
YNL050C,111.161,154.86,75.6221
SFB2,84.3213,104.897,79.2475
SLM2,52.6166,48.9961,65.7895
YNL043C,229.59,275.504,126.202
YNL067W-A,2.41947,2.21069,3.5664
YNL067W-B,0,0,0
RPL9B,405.355,408.22,129.189
TOM7,808.585,998.341,747.02
RPL16B,1145.23,1161.46,230.945
MSK1,54.5457,26.3765,84.8501
RNH201,54.1649,30.0578,86.9165
LAT1,409.448,404.143,491.886
MLF3,294.073,409.083,247.09
POL1,15.885,14.0997,16.9292
AVT4,124.885,102.642,170.567
AIM37,299.066,233.646,450.683
YNL097W-A,65.9024,53.4301,89.1131
-,0,0,0
APP1,87.4895,64.1113,123.822
YPT53,30.4392,10.8014,61.9711
YNL092W,15.377,9.40294,25.6374
NST1,70.9037,72.2357,79.9339
RHO2,19.2824,25.4332,13.2864
TOP2,44.7673,35.1092,61.2816
TCB2,59.2996,56.8034,59.5919
SNN1,189.834,252.135,169.9
MKT1,92.444,96.6589,98.2607
SAL1,55.234,44.9496,73.3299
PMS1,23.8903,17.5743,32.6186
OCA1,161.782,218.81,121.058
RAS2,230.944,209.819,274.378
YNL097C-B,12.6908,5.36803,23.5508
PHO23,55.2408,46.2361,73.3866
RPS7B,377.731,362.066,225.473
YNL095C,49.0968,53.5089,53.7826
YNL089C,162.68,211.774,129.182
END3,205.883,258.217,189.778
SWS2,187.846,200.434,193.33
EOS1,139.21,128.409,163.547
TPM1,953.382,1338.33,672.009
NIS1,47.9871,61.884,32.4591
APJ1,130.273,40.7433,260.466
MKS1,77.9918,84.5209,82.8008
HOS3,50.511,43.089,63.5932
YPL114W,0.210217,0.213471,0.287961
CAR1,72.001,68.2913,87.2053
YPL108W,85.1189,123.206,60.3523
YPL107W,159.713,180.523,176.994
MSD1,36.637,25.4128,51.2323
ELP4,68.2909,65.4644,76.1831
ATG21,64.5206,72.7588,65.6738
MSY1,35.0306,23.9926,45.953
PNG1,101.202,126.712,96.4848
NOG1,129.448,131.669,94.0181
SSU1,486.952,341.404,768.553
GLR1,205.011,127.082,316.638
BEM3,27.2622,27.91,27.6637
YPL113C,37.5878,28.1766,58.666
PEX25,144.667,141.929,165.393
IMT2,0,0,0
GDE1,33.7047,39.3113,33.7184
YPL109C,37.1734,14.7007,69.8848
SSE1,847.84,793.958,979.568
SYH1,101.804,114.884,92.6097
FMP30,45.4311,31.4884,62.0418
YPL102C,2.82415,2.00122,3.27251
AIM43,137.322,131.83,173.479
MGR2,203.236,206.822,207.498
ERI1,109.828,103.428,114.766
EEB1,50.8037,26.3729,34.2262
SEC62,261.134,234.955,299.07
YHR214C-D,21.9603,4.69157,45.4408
PHO12,105.119,79.1959,158.377
YHR214C-E,23.1515,12.6403,40.6511
EMT2,0,0,0
-,0,0,0
REV1,41.0154,35.5464,48.9015
CIN1,25.9656,14.4751,44.0147
TFB6,44.8301,37.3023,59.7944
TYE7,37.0441,40.5,24.5709
YOR345C,0.13744,0.149782,0.214406
PYK2,68.2301,88.6305,67.7102
PUT4,174.907,9.20455,412.81
MNE1,42.0766,31.0336,63.6758
MEK1,4.99599,3.13324,8.50544
SOG2,57.2322,68.1343,57.2721
YLL047W,0,0,0
YLL044W,2230.48,2649.25,696.799
FPS1,82.4332,86.6266,86.1678
YBT1,115.822,108.971,144.934
RNP1,30.8909,50.4785,21.6995
RPL8B,700.78,747.35,193.668
ATG10,17.09,15.6221,17.6516
SDH2,1115.19,138.349,2460.99
VPS13,14.8363,10.7486,21.1207
SST2,78.3164,117.37,43.3034
RIF2,20.2546,18.52,26.5705
YLR363W-A,212.363,296.914,115.014
GRX8,121.117,114.174,98.4398
YLR365W,1.51179,1.1218,2.25805
YLR366W,7.013,5.78025,10.2267
RPS22B,81.4025,55.3016,27.2723
SNR44,15.12,5.76754,15.0338
MDM30,47.9267,44.1004,59.7296
SSQ1,76.8663,89.5962,76.2192
ROM2,24.1841,12.6523,38.4119
SUR4,260.137,245.011,102.094
NMD4,68.1076,98.7649,52.7748
YLR364C-A,0,0,0
ARC18,327.502,411.213,302.534
VID22,46.7904,42.7009,55.4496
YLR347W-A,40.5013,27.3518,54.1473
YLR349W,76.5101,94.2098,58.2306
ORM2,278.142,261.02,367.196
YLR352W,44.5012,32.7834,64.8723
BUD8,44.9585,49.1464,48.216
ATG33,408.927,461.057,476.098
RSC2,46.6228,46.4912,52.8713
ADE13,895.262,443.758,1304.71
VPS38,36.2796,39.011,37.3469
KAP95,56.0294,38.1541,71.5875
DIC1,85.5771,106.324,72.0971
NIT3,228.526,247.86,227.848
TAL1,616.361,690.721,299.065
ILV5,1541.67,994.595,1400.22
YLR358C,116.94,117.93,132.055
DCR2,31.908,25.0107,43.8246
YLR361C-A,113.278,89.4936,149.729
VAC14,29.9372,19.99,43.2282
RPS29A,221.63,304.285,90.1952
SNR34,11.8081,3.28368,24.25
ECM19,197.241,146.668,289.321
CCW14,1644.05,2588.41,1072.84
ATP10,52.9066,28.734,87.735
CST9,56.4503,35.627,90.2291
YLR399W-A,215.137,286.826,181.565
YLR400W,7.41735,3.41866,9.46163
YLR402W,169.257,104.774,285.306
SFP1,113.342,86.5296,161.604
FLD1,39.571,50.9012,33.7381
DUS4,29.4316,25.0006,28.2095
YLR407W,95.5711,85.702,118.839
VIP1,53.8288,51.6503,60.4169
CTR3,202.112,55.7608,387.516
BER1,115.671,133.24,109.17
YLR413W,61.3843,89.4937,20.498
VPS36,38.1377,28.5622,54.3382
YLR419W,22.2799,24.2474,20.5456
URA4,577.375,950.891,332.964
YLR422W,19.642,12.5836,30.2003
SPP382,20.2298,26.6068,15.8887
SWC7,11.4971,8.08824,17.5207
REH1,281.156,353.758,267.711
STE23,70.1972,63.8818,86.0966
ART10,53.1941,43.2532,74.4862
COX8,355.599,116.65,614.411
VPS33,59.5446,56.0263,76.3296
AFG2,26.3381,26.3701,22.5166
SKI2,40.4261,44.5732,40.51
BDF1,82.0432,73.3268,87.2276
DUS3,63.8478,94.1038,32.1627
RPL31B,633.516,350.282,188.899
YLR406C-A,4.84128,1.43867,8.81528
BLS1,87.3361,74.4978,121.566
UTP21,45.4771,49.2571,30.6048
YLR412C-A,3.03572,2.46189,3.22368
PUN1,251.445,425.219,139.566
YLR415C,2.77515,1.33415,5.50255
YLR416C,5.02184,2.14651,9.1481
CDC73,91.613,133.689,64.8274
-,0,0,0
RPN13,325.626,343.72,339.457
ATG17,22.3873,17.9754,31.0943
-,0,0,0
MID2,304.501,423.677,249.676
-,0,0,0
-,0,0,0
NUP2,155.469,184.964,144.256
OPI9,30.9247,28.2985,39.8645
RPP0,1121.72,1252.69,522.858
SPO77,5.43015,6.98826,4.41411
FKS1,152.988,187.865,112.41
YLR342W-A,0.719265,0.787747,0
GAS2,4.37607,2.11076,5.17806
TRR4,0,0,0
RPL26A,1504.23,1603.01,687.923
YLR345W,111.776,41.2397,212.585
JIP3,0.070291,0.0871707,0
SNR61,0,0,0
SNR55,0,0,0
SNR57,0,0,0
RPS25B,262.792,146.721,186.511
YLR334C,9.26222,3.30946,19.1502
SGD1,33.5181,38.5443,28.512
VRP1,49.0558,47.5329,59.6152
YLR339C,123.68,109.622,42.0354
YLR346C,22.3453,7.01407,44.8563
TDA5,49.9492,54.1951,53.0258
MAG2,59.841,61.0121,64.4104
CRN1,185.305,255.99,136.244
SEN1,23.1655,13.9622,32.0425
IMD3,206.938,153.848,173.726
TSR2,138.56,229.507,46.2483
CAR2,39.059,9.83318,80.7494
MRPL4,69.7272,33.5141,114.142
ECM7,54.8163,73.1058,44.8074
GMC2,1.30789,0.988461,2.10806
YLR446W,24.9114,24.7703,27.5525
RPL6B,564.404,605.352,226.497
FPR4,122.659,159.551,80.9623
HMG2,55.1171,28.9549,96.251
YLR428C,12.2203,9.64337,5.06145
ATG23,40.0473,22.6651,65.8995
CNA1,85.2054,108.686,78.0316
YLR434C,10.7297,19.1301,5.18627
ECM30,25.9759,16.6591,37.2216
DIF1,68.6067,67.6536,69.1569
YLR437C-A,29.0049,6.28658,59.0371
LSM3,194.427,211.577,182.707
SEC39,30.8465,22.8686,41.8259
RPS1A,1174.33,1276.46,464.528
SIR3,35.1009,44.9588,30.6018
YLR444C,99.1544,134.108,79.0544
VMA6,383.515,507.626,285.916
SMC6,23.0519,22.6202,26.4753
NAM2,28.2218,14.0042,40.6517
STP3,111.056,73.0876,161.679
-,0,0,0
YLR379W,200.934,180.453,236.433
CSR1,69.3715,79.1569,63.9674
CTF3,24.411,21.5594,28.1569
YLR374C,5.97542,2.48746,6.51695
PSY3,40.285,55.5222,30.9826
FBP1,317.013,14.0423,741.232
SEC61,195.051,174.25,219.184
-,0,0,0
MDV1,65.5457,42.9626,100.606
CCT7,257.764,331.981,185.316
IME2,17.5286,8.7287,30.9642
SET4,19.4544,17.6072,25.3233
PAM16,363.54,472.776,301.273
MEF2,64.1899,7.55246,136.985
-,0,0,0
LSB6,73.0717,62.4803,100.896
CHS6,32.9879,37.5118,34.8939
SAP185,40.7743,31.9844,49.9508
PHS1,140.643,142.638,132.784
MRPL49,140.846,106.631,176.982
GZF3,68.4728,88.268,57.8498
UTP10,40.1599,39.5868,34.2155
YJL107C,66.9043,90.0795,56.865
SNR37,8.14628,5.44865,10.4015
GSM1,81.3387,10.0217,178.322
GSH1,60.9144,47.0996,66.0284
YBL029W,95.1323,81.4339,132.844
RPL19B,1426.67,1291.96,566.68
LSM2,263.656,288.068,253.029
RRN10,66.3004,70.424,71.3475
NCL1,112.294,179.669,41.8379
RFT1,78.6565,51.8457,113.909
APN2,26.0133,24.085,31.6513
FUS3,284.408,172.986,480.439
ACH1,1250.31,55.2377,2880.62
YBL028C,204.151,273.399,123.626
MCM2,36.2384,46.6602,29.1536
PIM1,106.278,77.7245,138.244
HAP3,123.513,53.4421,222.894
POP8,121.204,137.617,105.456
PEP1,53.0016,30.4936,83.1759
MNN5,69.563,63.3739,83.181
GON7,356.23,434.441,331.96
MNN11,142.072,191.316,87.4758
YJL181W,13.8504,16.1168,12.435
PFD1,71.7734,92.1622,42.4297
RPL17B,622.849,573.589,137.349
YJL175W,85.0145,86.9825,99.12
KRE9,380.891,426.432,397.109
CPS1,76.5319,98.8198,69.55
YJL169W,5.70917,3.19341,4.18175
ERG20,629.01,782.887,496.033
QCR8,812.122,492.345,1187.27
ATG36,80.8757,31.9088,160.171
YJL182C,2.40435,2.91163,0.783979
ATP12,68.1807,72.553,65.8009
ATG27,120.814,145.191,100.532
SWI3,43.3245,42.8251,47.7549
RFA3,185.566,177.219,158.278
YJL171C,122.473,198.12,67.1398
ASG7,23.8958,23.4657,29.6578
SET2,35.4348,36.0548,32.3931
HAL5,54.1779,41.8754,74.4619
FMP33,31.273,25.4063,46.8445
TPK1,23.463,19.0403,33.3471
YJL163C,39.1194,17.8599,72.7039
JJJ2,21.4819,22.2528,22.7864
-,0,0,0
YJL160C,5.75386,4.00195,8.50323
YJL156W-A,69.7705,96.7917,58.3348
YJL152W,34.1083,27.121,36.9577
YJL150W,1.7915,0.459378,3.27817
DAS1,78.8537,93.2784,84.0337
RPA34,145.137,195.192,60.0186
IDS2,57.7277,56.2929,69.6498
SFH5,83.6705,99.7888,60.9662
YJL144W,193.914,87.251,359.404
TIM17,253.586,191.793,274.185
RPB4,324.386,338.138,343.127
CIS3,233.788,293.523,54.4887
FAR1,30.7047,29.243,25.4391
